age,job_1,job_2,job_3,job_4,job_5,job_6,job_7,job_8,job_9,job_10,job_11,job_12,marital_1,marital_2,marital_3,education_1,education_2,education_3,education_4,default,balance,housing,loan,contact_1,contact_2,contact_3,day,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,duration,campaign,pdays,previous,poutcome,y
39,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-516,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,86,2,-1,0,,0
30,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,20,1,-1,0,,0
29,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,433,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,247,1,-1,0,,0
38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,9,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,129,3,-1,0,,0
29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-6,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,324,1,-1,0,,0
28,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-197,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,2016,2,-1,0,,1
41,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,184,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,1054,2,-1,0,,0
43,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,336,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,256,5,-1,0,,0
43,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,36,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,163,2,-1,0,,0
37,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,277,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,251,2,-1,0,,0
46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,452,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,113,4,-1,0,,0
53,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-135,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,193,2,-1,0,,0
28,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7,1,1,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,125,3,-1,0,,0
41,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,442,1,1,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,344,2,-1,0,,0
36,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,590,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,282,2,-1,0,,0
37,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,447,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,1170,1,-1,0,,0
38,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,49,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,408,2,-1,0,,0
32,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1118,1,1,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,128,2,-1,0,,0
33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,390,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,665,2,-1,0,,1
28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-125,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,67,3,-1,0,,0
52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-97,1,1,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,167,4,-1,0,,0
30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,18,0,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,395,1,-1,0,,0
37,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,131,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,137,2,-1,0,,0
27,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,527,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,118,1,-1,0,,0
31,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1129,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,231,2,-1,0,,0
47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,266,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,128,1,-1,0,,0
33,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,687,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,174,1,-1,0,,0
46,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1726,1,1,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,195,1,-1,0,,0
38,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-388,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,412,1,-1,0,,0
33,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,92,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,127,1,-1,0,,0
44,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-11,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,13,1,-1,0,,0
35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1510,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,61,1,-1,0,,0
38,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,171,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,286,5,-1,0,,0
56,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,420,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,76,1,-1,0,,0
33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,513,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,53,4,-1,0,,0
45,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,137,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,274,2,-1,0,,0
30,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,21,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,409,3,-1,0,,0
34,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,-312,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,232,1,-1,0,,0
32,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-208,1,1,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,325,1,-1,0,,0
32,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,144,2,-1,0,,0
27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1033,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,1713,1,-1,0,,0
48,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,855,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,241,2,-1,0,,0
54,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,781,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,103,2,-1,0,,0
29,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,542,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,338,3,-1,0,,0
37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-175,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,182,1,-1,0,,0
26,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,79,1,1,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,346,3,-1,0,,0
43,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,204,2,-1,0,,0
31,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4471,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,296,2,-1,0,,0
55,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2313,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,551,2,-1,0,,0
45,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,-139,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,663,3,-1,0,,0
35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,300,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,338,4,-1,0,,0
57,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,-3313,1,1,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,153,1,-1,0,,0
49,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,352,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,188,2,-1,0,,0
23,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,105,1,1,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,305,2,-1,0,,0
49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,164,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,1080,5,-1,0,,0
35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-202,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,1461,2,-1,0,,0
38,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-256,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,116,1,-1,0,,0
39,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1261,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,129,2,-1,0,,0
27,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,-503,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,98,3,-1,0,,0
37,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,790,0,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,262,1,-1,0,,0
57,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,147,7,-1,0,,0
38,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,638,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,150,1,-1,0,,0
26,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,47,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,282,2,-1,0,,0
46,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,242,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,332,2,-1,0,,0
44,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,469,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,88,4,-1,0,,0
44,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,271,1,1,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,94,1,-1,0,,0
28,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,948,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,455,1,-1,0,,0
37,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,-356,0,1,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,49,1,-1,0,,0
43,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,336,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,181,1,-1,0,,0
25,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,61,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,345,9,-1,0,,0
34,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,359,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,154,3,-1,0,,0
39,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,105,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,294,2,-1,0,,0
35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6809,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,750,7,-1,0,,0
32,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,59,1,1,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,202,2,-1,0,,0
31,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,81,6,-1,0,,0
42,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,214,2,-1,0,,0
31,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,216,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,128,1,-1,0,,0
30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2530,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,70,1,-1,0,,0
29,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,356,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,106,1,-1,0,,0
29,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,-228,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,279,1,-1,0,,0
36,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,198,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,400,2,-1,0,,0
41,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,510,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,231,2,-1,0,,0
37,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,223,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,175,2,-1,0,,0
32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,179,2,-1,0,,0
39,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,338,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,107,4,-1,0,,0
31,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,94,3,-1,0,,0
33,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,328,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,142,2,-1,0,,0
30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,255,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,119,2,-1,0,,0
24,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,304,0,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,180,3,-1,0,,0
55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-256,1,1,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,136,2,-1,0,,0
27,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,683,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,44,3,-1,0,,0
47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,84,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,229,5,-1,0,,0
29,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,608,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,184,2,-1,0,,0
56,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,230,0,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,73,4,-1,0,,0
31,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,12,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,330,4,-1,0,,0
46,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,881,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,126,2,-1,0,,0
47,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,77,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,83,4,-1,0,,0
29,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,510,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,25,6,-1,0,,0
35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1555,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,26,2,-1,0,,0
31,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,68,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,169,2,-1,0,,0
29,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,43,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,179,2,-1,0,,0
48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,244,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,280,1,-1,0,,0
59,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1376,0,1,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,61,4,-1,0,,0
44,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,392,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,124,2,-1,0,,0
30,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,-396,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,89,2,-1,0,,0
50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,89,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,210,3,-1,0,,0
25,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,10,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,393,2,-1,0,,0
32,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,150,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,1178,4,-1,0,,0
49,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1387,1,1,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,161,2,-1,0,,0
38,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,253,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,515,4,-1,0,,0
29,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,853,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,177,2,-1,0,,0
51,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,91,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,178,2,-1,0,,0
29,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,348,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,185,2,-1,0,,0
32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,43,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,218,2,-1,0,,0
43,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-178,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,191,2,-1,0,,0
34,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2137,0,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,245,4,-1,0,,0
37,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1160,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,255,2,-1,0,,0
29,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3986,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,488,2,-1,0,,0
39,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,126,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,211,2,-1,0,,0
34,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6411,1,1,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,226,2,-1,0,,0
28,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,655,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,179,2,-1,0,,0
37,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2378,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,460,2,-1,0,,0
29,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,15,1,1,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,432,2,-1,0,,0
25,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,96,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,176,2,-1,0,,0
33,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,191,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,162,2,-1,0,,0
34,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,391,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,192,2,-1,0,,0
50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,31,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,237,3,-1,0,,0
35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,73,0,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,134,3,-1,0,,0
53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,44,2,-1,0,,0
41,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,156,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,47,5,-1,0,,0
48,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,231,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,752,3,-1,0,,0
32,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-83,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,116,3,-1,0,,0
38,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,138,0,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,182,3,-1,0,,0
57,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,221,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,122,2,-1,0,,0
50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3284,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,51,3,-1,0,,0
40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4190,0,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,260,4,-1,0,,0
45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5694,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,214,2,-1,0,,0
34,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,297,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,407,4,-1,0,,0
32,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-89,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,389,2,-1,0,,0
28,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,244,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,31,3,-1,0,,0
30,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,152,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,115,2,-1,0,,0
41,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1696,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,878,3,-1,0,,0
36,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,714,0,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,277,3,-1,0,,0
49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,315,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,117,2,-1,0,,0
32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,312,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,262,2,-1,0,,0
53,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,913,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,244,4,-1,0,,0
44,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,-407,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,119,2,-1,0,,0
34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,338,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,162,2,-1,0,,0
56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,-435,1,1,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,185,2,-1,0,,0
